Author,Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,Link,Document Type,Source
Dusan Popadic,"Pejnovic N., Vratimos A., Lee S.H., Popadic D., Takeda K., Akira S., Chan W.L.",Increased atherosclerotic lesions and Th17 in interleukin-18 deficient apolipoprotein E-knockout mice fed high-fat diet,2009,Molecular Immunology,47,1,,37,45,0,46,https://www.scopus.com/inward/record.uri?eid=2-s2.0-70350374339&doi=10.1016%2fj.molimm.2008.12.032&partnerID=40&md5=aa8350e458e807885633b5151807a45b,Review,Scopus
Dusan Popadic,"Markovic M., Miljkovic D., Momcilovic M., Popadic D., Miljkovic Z., Savic E., Ramic Z., Mostarica Stojkovic M.",Strain difference in susceptibility to experimental autoimmune encephalomyelitis in rats correlates with TH1 and TH17-inducing cytokine profiles,2009,Molecular Immunology,47,1,,141,146,0,19,https://www.scopus.com/inward/record.uri?eid=2-s2.0-70350761722&doi=10.1016%2fj.molimm.2009.01.012&partnerID=40&md5=d825b5ce2f1b606e604a64010c756b84,Article,Scopus
Dusan Popadic,"Drulovic J., Savic E., Pekmezovic T., Mesaros S., Stojsavljevic N., Dujmovic-Basuroski I., Kostic J., Vasic V., Stojkovic M.M., Popadic D.",Expression of TH1 and TH17 cytokines and transcription factors in multiple sclerosis patients: Does baseline T-Bet mRNA predict the response to interferon-beta treatment?,2009,Journal of Neuroimmunology,215,2-Jan,,90,95,0,31,https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349853050&doi=10.1016%2fj.jneuroim.2009.07.010&partnerID=40&md5=203587be535f3f818d8196b4486622a0,Article,Scopus
Dusan Popadic,"Momcilovic M., Miljkovic Z., Popadic D., Miljkovic D., Mostarica-Stojkovic M.",Kinetics of IFN-γ and IL-17 expression and production in active experimental autoimmune encephalomyelitis in Dark Agouti rats,2008,Neuroscience Letters,447,3-Feb,,148,152,0,25,https://www.scopus.com/inward/record.uri?eid=2-s2.0-55149087227&doi=10.1016%2fj.neulet.2008.09.082&partnerID=40&md5=84bfcb2592d5830f99440cc707cde989,Article,Scopus
Dusan Popadic,"Momcilovic M., Miljkovic Z., Popadic D., Markovic M., Savic E., Ramic Z., Miljkovic D., Mostarica-Stojkovic M.",Methylprednisolone inhibits interleukin-17 and interferon-gamma expression by both naive and primed T cells,2008,BMC Immunology,9,NaN,47,0,0,0,20,https://www.scopus.com/inward/record.uri?eid=2-s2.0-50649113106&doi=10.1186%2f1471-2172-9-47&partnerID=40&md5=7f0742fe2b1de6731b73ae0c4918061d,Article,Scopus
Dusan Popadic,"Popadic S., Ramic Z., Medenica L., Mostarica Stojkovic M., Trajkovic V., Popadic D.",Antiproliferative effect of vitamin A and D analogues on adult human keratinocytes in vitro,2008,Skin Pharmacology and Physiology,21,4,,227,234,0,16,https://www.scopus.com/inward/record.uri?eid=2-s2.0-47249109336&doi=10.1159%2f000135639&partnerID=40&md5=4ea8b0c4c0548dbdabb574a780161146,Article,Scopus
Dusan Popadic,"Stosic-Grujicic S., Stojanovic I., Maksimovic-Ivanic D., Momcilovic M., Popadic D., Harhaji L., Miljkovic D., Metz C., Mangano K., Papaccio G., Al-Abed Y., Nicoletti F.",Macrophage migration inhibitory factor (MIF) is necessary for progression of autoimmune diabetes mellitus,2008,Journal of Cellular Physiology,215,3,,665,675,0,61,https://www.scopus.com/inward/record.uri?eid=2-s2.0-42949172969&doi=10.1002%2fjcp.21346&partnerID=40&md5=c5fdfda2eecbf31b9684761a2cc7089f,Article,Scopus
Dusan Popadic,"Harhaji L., Mijatovic S., Maksimovic-Ivanic D., Popadic D., Isakovic A., Todorovic-Markovic B., Trajkovic V.",Aloe emodin inhibits the cytotoxic action of tumor necrosis factor,2007,European Journal of Pharmacology,568,3-Jan,,248,259,0,36,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250800832&doi=10.1016%2fj.ejphar.2007.04.029&partnerID=40&md5=9136b86fd09d59c582a4c312ce2ec199,Article,Scopus
Dusan Popadic,"Stosic-Grujicic S., Cvetkovic I., Mangano K., Fresta M., Maksimovic-Ivanic D., Harhaji L., Popadic D., Momcilovic M., Miljkovic D., Kim J., Al Abed Y., Nicoletti F.","A potent immunomodulatory compound, (S,R)-3-Phenyl-4,5-dihydro-5-isoxasole acetic acid, prevents spontaneous and accelerated forms of autoimmune diabetes in NOD mice and inhibits the immunoinflammatory diabetes induced by multiple low doses of streptozotocin in CBA/H mice",2007,Journal of Pharmacology and Experimental Therapeutics,320,3,,1038,1049,0,29,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33847110804&doi=10.1124%2fjpet.106.109272&partnerID=40&md5=74086f85b6808333d42b6d43f71709ee,Article,Scopus
Dusan Popadic,"Cemerikic D., Nesovic-Ostojic J., Popadic D., Knezevic A., Dragovic S., Milovanovic A., Milovanovic J.",Absence of KCNQ1-dependent K+ fluxes in proximal tubular cells of frog kidney,2007,Comparative Biochemistry and Physiology - A Molecular and Integrative Physiology,148,3,,635,644,0,3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34748909505&doi=10.1016%2fj.cbpa.2007.08.010&partnerID=40&md5=fe7f02bb57a7284debc9e1e7202503dd,Article,Scopus
Dusan Popadic,"Miljkovic D., Stosic-Grujicic S., Markovic M., Momcilovic M., Ramic Z., Maksimovic-Ivanic D., Mijatovic S., Popadic D., Cvetkovic I., Mostarica-Stojkovic M.","Strain difference in susceptibility to experimental autoimmune encephalomyelitis between Albino Oxford and Dark Agouti rats correlates with disparity in production of IL-17, but not nitric oxide",2006,Journal of Neuroscience Research,84,2,,379,388,0,42,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33746402398&doi=10.1002%2fjnr.20883&partnerID=40&md5=b8e2e463c5eb0707bb0172af6cdad5d6,Article,Scopus
Dusan Popadic,"Radonjic I.V., Dzamic A.M., Mitrovic S.M., Arsic Arsenijevic V.S., Popadic D.M., Kranjcic Zec I.F.","Diagnosis of Trichomonas vaginalis infection: The sensitivities and specificities of microscopy, culture and PCR assay",2006,European Journal of Obstetrics and Gynecology and Reproductive Biology,126,1,,116,120,0,63,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646170447&doi=10.1016%2fj.ejogrb.2005.07.033&partnerID=40&md5=23eea7d0ffe7933ec2d65d7b525f6d22,Article,Scopus
Dusan Popadic,"Redzic Z.B., Isakovic A.J., Misirlic Dencic S.T., Popadic D., Segal M.B.",Uneven distribution of nucleoside transporters and intracellular enzymatic degradation prevent transport of intact [ 14 C] adenosine across the sheep choroid plexus epithelium as a monolayer in primary culture,2006,Cerebrospinal Fluid Research,3,NaN,4,0,0,0,10,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646416227&doi=10.1186%2f1743-8454-3-4&partnerID=40&md5=40d52d14c98ac43dfd8a282e0aca25d9,Article,Scopus
Dusan Popadic,"Harhaji L., Popadic D., Miljkovic D., Cvetkovic I., Isakovic A., Trajkovic V.",Acidosis affects tumor cell survival through modulation of nitric oxide release,2006,Free Radical Biology and Medicine,40,2,,226,235,0,12,https://www.scopus.com/inward/record.uri?eid=2-s2.0-30344450842&doi=10.1016%2fj.freeradbiomed.2005.08.027&partnerID=40&md5=b270d82ab68ae78c33f835aab99dc8ce,Article,Scopus
Dusan Popadic,"Popadic S., Popadic D., Ramic Z., Stojkovic M.M., Trajkovic V., Milinkovic M., Medenica L.",Chloramphenicol induces in vitro growth arrest and apoptosis of human keratinocytes,2006,Cell Biology and Toxicology,22,5,,371,379,0,8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33746686240&doi=10.1007%2fs10565-006-0058-4&partnerID=40&md5=fe58d88d9173771c15392c7f3a64a980,Article,Scopus
Dusan Popadic,"Chan W.L., Pejnovic N., Hamilton H., Liew T.V., Popadic D., Poggi A., Khan S.M.","Atherosclerotic abdominal aortic aneurysm and the interaction between autologous human plaque-derived vascular smooth muscle cells, type 1 NKT, and helper T cells",2005,Circulation Research,96,6,,675,683,0,66,https://www.scopus.com/inward/record.uri?eid=2-s2.0-16444380674&doi=10.1161%2f01.RES.0000160543.84254.f1&partnerID=40&md5=d53ead30b146a6d06c6bca5db54a3534,Article,Scopus
Dusan Popadic,"Trajkovic V., Vuckovic O., Stosic-Grujicic S., Miljkovic D., Popadic D., Markovic M., Bumbasirevic V., Backovic A., Cvetkovic I., Harhaji L., Ramic Z., Stojkovic M.M.",Astrocyte-induced regulatory T cells mitigate CNS autoimmunity,2004,GLIA,47,2,,168,179,0,68,https://www.scopus.com/inward/record.uri?eid=2-s2.0-3943097926&doi=10.1002%2fglia.20046&partnerID=40&md5=112771a65c543bf729e7b3b9655deb8b,Article,Scopus
Dusan Popadic,"Cvetkovic I., Popadic D., Vuckovic O., Harhaji Lj., Miljkovic Dj., Trajkovic V.",5-Aza-2′-deoxycytidine stimulates inducible nitric oxide synthase induction in C6 astrocytoma cells,2004,Brain Research,998,1,,83,90,0,3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0346023052&doi=10.1016%2fj.brainres.2003.11.014&partnerID=40&md5=4d9fefa7834f1065e81f90d2eea20e27,Article,Scopus
Dusan Popadic,"Mijatovic S., Maksimovic-Ivanic D., Radovic J., Popadic D., Momcilovic M., Harhaji L., Miljkovic D., Trajkovic V.",Aloe-emodin prevents cytokine-induced tumor cell death: The inhibition of auto-toxic nitric oxide release as a potential mechanism,2004,Cellular and Molecular Life Sciences,61,14,,1805,1815,0,39,https://www.scopus.com/inward/record.uri?eid=2-s2.0-3843148339&doi=10.1007%2fs00018-004-4089-9&partnerID=40&md5=2f974de33f5cdba74cec21c9cdcbe4cd,Article,Scopus
Dusan Popadic,"Drulovic J., Popadic D., Mesaros S., Dujmovic I., Cvetkovic I., Miljkovic D., Stojsavljevic N., Pravica V., Pekmezovic T., Bogdanovic G., Jarebinski M., Stojkovic M.M.",Decreased frequency of the tumor necrosis factor α-308 allele in Serbian patients with multiple sclerosis,2003,European Neurology,50,1,,25,29,0,25,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0038307382&doi=10.1159%2f000070855&partnerID=40&md5=a39a175715ac14595519125680391cdb,Article,Scopus
Dusan Popadic,"Trajkovic V., Markovic M., Samardzic T., Miljkovic D.J., Popadic D., Stojkovic M.M.",Amphotericin B potentiates the activation of inducible nitric oxide synthase and causes nitric oxide-dependent mitochondrial dysfunction in cytokine-treated rodent astrocytes,2001,GLIA,35,3,,180,188,0,18,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034839944&doi=10.1002%2fglia.1083&partnerID=40&md5=ace166e6db46694ffc66458ef758ff2f,Article,Scopus
Dusan Popadic,"Samardzic T., Jankovic V., Stosic-Grujicic S., Popadic D., Trajkovic V.",Pentoxifylline inhibits the synthesis and IFN-γ-inducing activity of IL-18,2001,Clinical and Experimental Immunology,124,2,,274,281,0,13,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034958208&doi=10.1046%2fj.1365-2249.2001.01546.x&partnerID=40&md5=c87dc797603858e6a5504e47425e6381,Article,Scopus
Dusan Popadic,"Miljkovic Dj., Samardzic T., Mostarica Stojkovic M., Stosic-Grujicic S., Popadic D., Trajkovic V.",Leflunomide inhibits activation of inducible nitric oxide synthase in rat astrocytes,2001,Brain Research,889,2-Jan,,331,338,0,38,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035910348&doi=10.1016%2fS0006-8993%2800%2903181-4&partnerID=40&md5=51190acb6b8e46eb50a39267664f9621,Article,Scopus
Dusan Popadic,"Jankovic V., Samardzic T., Stosic-Grujicic S., Popadic D., Trajkovic V.",Cell-specific inhibition of inducible nitric oxide synthase activation by leflunomide,2000,Cellular Immunology,199,2,,73,80,0,35,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034143656&doi=10.1006%2fcimm.1999.1600&partnerID=40&md5=ca9882268bb183ca60aa9bf297c00abd,Article,Scopus
Dusan Popadic,"Trajkovic V., Jankovic V., Badovinac V., Samardzic T., Maksimovic D., Popadic D.",Cyclosporin a suppresses the induction of nitric oxide synthesis in interferon-γ-treated L929 fibroblasts,1999,Scandinavian Journal of Immunology,49,2,,126,130,0,15,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033006370&doi=10.1046%2fj.1365-3083.1999.00468.x&partnerID=40&md5=6fbf786ec46c8a2eceaf57cdb686a598,Article,Scopus
Dusan Popadic,"Drulovic J., Mostarica-Stojkovic M., Levic Z., Mesaros S., Stojsavljevic N., Popadic D., Pravica V.",Serum interleukin-12 levels in patients with multiple sclerosis,1998,Neuroscience Letters,251,2,,129,132,0,19,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032563327&doi=10.1016%2fS0304-3940%2898%2900520-5&partnerID=40&md5=41f2eeac385e2ac57a84240d7d49b1db,Article,Scopus
Dusan Popadic,"Trajkovic V., Badovinac V., Popadic D., Hadzic O., Stojkovic M.M.",Cell-specific effects of pentoxifylline on nitric oxide production and inducible nitric oxide synthase mRNA expression,1997,Immunology,92,3,,402,406,0,34,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030723024&doi=10.1046%2fj.1365-2567.1997.00354.x&partnerID=40&md5=8722c81712e87268c827f3f2e31d02cb,Article,Scopus
Vladimir Trajkovic,"Misirlic-Dencic S., Poljarevic J., Isakovic A.M., Sabo T., Markovic I., Trajkovic V.",Current development of metal complexes with diamine ligands as potential anticancer agents,2020,Current Medicinal Chemistry,27,3,,380,410,0,3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064893216&doi=10.2174%2f0929867325666181031114306&partnerID=40&md5=138ac4a1f4b7d849d990871fe9159fd8,Review,Scopus
Vladimir Trajkovic,"Jovanovic-Tucovic M., Harhaji-Trajkovic L., Dulovic M., Tovilovic-Kovacevic G., Zogovic N., Jeremic M., Mandic M., Kostic V., Trajkovic V., Markovic I.",AMP-activated protein kinase inhibits MPP+-induced oxidative stress and apoptotic death of SH-SY5Y cells through sequential stimulation of Akt and autophagy,2019,European Journal of Pharmacology,863,NaN,172677,0,0,0,2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072619805&doi=10.1016%2fj.ejphar.2019.172677&partnerID=40&md5=9d451450be933f475f5d14cbe6950650,Article,Scopus
Vladimir Trajkovic,"Kuchárová V., Kuchár J., Zaric M., Canovic P., Arsenijevic N., Volarevic V., Misirkic M., Trajkovic V., Radojevic I.D., Comic L.R., Matik M., Potocňák I.","Low-dimensional compounds containing bioactive ligands. Part XI: Synthesis, structures, spectra, in vitro anti-tumor and antimicrobial activities of 3d metal complexes with 8-hydroxyquinoline-5-sulfonic acid",2019,Inorganica Chimica Acta,497,NaN,119062,0,0,0,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070928741&doi=10.1016%2fj.ica.2019.119062&partnerID=40&md5=93c96e965a4210a440225cc47081a960,Article,Scopus
Vladimir Trajkovic,"Stamenkovic M., Janjetovic K., Paunovic V., Ciric D., Kravic-Stevovic T., Trajkovic V.",Comparative analysis of cell death mechanisms induced by lysosomal autophagy inhibitors,2019,European Journal of Pharmacology,859,NaN,172540,0,0,0,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069683163&doi=10.1016%2fj.ejphar.2019.172540&partnerID=40&md5=575886b03e78eb12b3c7c9327510e917,Article,Scopus
Vladimir Trajkovic,"Veskovic M., Mladenovic D., Milenkovic M., Tosic J., Borozan S., Gopcevic K., Labudovic-Borovic M., Dragutinovic V., Vucevic D., Jorgacevic B., Isakovic A., Trajkovic V., Radosavljevic T.","Betaine modulates oxidative stress, inflammation, apoptosis, autophagy, and Akt/mTOR signaling in methionine-choline deficiency-induced fatty liver disease",2019,European Journal of Pharmacology,848,NaN,,39,48,0,6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060871124&doi=10.1016%2fj.ejphar.2019.01.043&partnerID=40&md5=9179e9361205fc8664a6ec0e9d328fd4,Article,Scopus
Vladimir Trajkovic,"Tosic J., Stanojevic Z., Vidicevic S., Isakovic A., Ciric D., Martinovic T., Kravic-Stevovic T., Bumbasirevic V., Paunovic V., Jovanovic S., Todorovic-Markovic B., Markovic Z., Danko M., Micusik M., Spitalsky Z., Trajkovic V.",Graphene quantum dots inhibit T cell-mediated neuroinflammation in rats,2019,Neuropharmacology,146,NaN,,95,108,0,3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059315239&doi=10.1016%2fj.neuropharm.2018.11.030&partnerID=40&md5=2d8dc62caf21717eb7f1293cf2b7a9ce,Article,Scopus
Vladimir Trajkovic,"Jeremic I., Petricevic S., Tadic V., Petrovic D., Tosic J., Stanojevic Z., Petronijevic M., Vidicevic S., Trajkovic V., Isakovic A.","Effects of Sideritis scardica extract on glucose tolerance, triglyceride levels and markers of oxidative stress in ovariectomized rats",2019,Planta Medica,85,6,,465,472,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064391373&doi=10.1055%2fa-0835-6622&partnerID=40&md5=94719ad2f07dd6164bb3a3a23f81a54d,Article,Scopus
Vladimir Trajkovic,"Vucicevic L., Misirkic M., Ciric D., Martinovic T., Jovanovic M., Isakovic A., Markovic I., Saponjic J., Foretz M., Rabanal-Ruiz Y., Korolchuk V.I., Trajkovic V.",Transcriptional block of AMPK-induced autophagy promotes glutamate excitotoxicity in nutrient-deprived SH-SY5Y neuroblastoma cells,2019,Cellular and Molecular Life Sciences,NaN,NaN,,0,0,0,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075142282&doi=10.1007%2fs00018-019-03356-2&partnerID=40&md5=84487b33bfcfc3957a5b2835dcc9c837,Article,Scopus
Vladimir Trajkovic,"Milutinovic M.M., Canovic P.P., Stevanovic D., Masnikosa R., Vranes M., Tot A., Zaric M.M., Simovic Markovic B., Misirkic Marjanovic M., Vucicevic L., Savic M., Jakovljevic V., Trajkovic V., Volarevic V., Kanjevac T., Rilak Simovic A.",Newly Synthesized Heteronuclear Ruthenium(II)/Ferrocene Complexes Suppress the Growth of Mammary Carcinoma in 4T1-Treated BALB/c Mice by Promoting Activation of Antitumor Immunity,2018,Organometallics,37,22,,4250,4266,0,8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056723541&doi=10.1021%2facs.organomet.8b00604&partnerID=40&md5=2007cf344a1d15e38c089e9b0640e215,Article,Scopus
Vladimir Trajkovic,"Ciric D., Martinovic T., Petricevic S., Trajkovic V., Bumbasirevic V., Kravic-Stevovic T.",Metformin exacerbates and simvastatin attenuates myelin damage in high fat diet-fed C57BL/6 J mice,2018,Neuropathology,38,5,,468,474,0,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052406428&doi=10.1111%2fneup.12507&partnerID=40&md5=8560c445666daaafe5abc7232676fce0,Article,Scopus
Vladimir Trajkovic,"Tovilovic-Kovacevic G., Krstic-Milosevic D., Vinterhalter B., Toljic M., Perovic V., Trajkovic V., Harhaji-Trajkovic L., Zogovic N.",Xanthone-rich extract from Gentiana dinarica transformed roots and its active component norswertianin induce autophagy and ROS-dependent differentiation of human glioblastoma cell line,2018,Phytomedicine,47,NaN,,151,160,0,3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050886777&doi=10.1016%2fj.phymed.2018.03.052&partnerID=40&md5=fea8445a48fcfda15d0832dd91d39a50,Article,Scopus
Vladimir Trajkovic,"Paunovic V., Petrovic I.V., Milenkovic M., Janjetovic K., Pravica V., Dujmovic I., Milosevic E., Martinovic V., Mesaros S., Drulovic J., Trajkovic V.",Autophagy-independent increase of ATG5 expression in T cells of multiple sclerosis patients,2018,Journal of Neuroimmunology,319,NaN,,100,105,0,6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043451518&doi=10.1016%2fj.jneuroim.2018.03.001&partnerID=40&md5=33b58816b005fb4bf9380ed185745f49,Article,Scopus
Vladimir Trajkovic,"Gazdic M., Simovic Markovic B., Vucicevic L., Nikolic T., Djonov V., Arsenijevic N., Trajkovic V., Lukic M.L., Volarevic V.","Mesenchymal stem cells protect from acute liver injury by attenuating hepatotoxicity of liver natural killer T cells in an inducible nitric oxide synthase- and indoleamine 2,3-dioxygenase-dependent manner",2018,Journal of Tissue Engineering and Regenerative Medicine,12,2,,0,0,0,17,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026663864&doi=10.1002%2fterm.2452&partnerID=40&md5=4567e2b550db3740eb8a5251168cefb2,Article,Scopus
Vladimir Trajkovic,"Isakovic A.M., Petricevic S.M., Ristic S.M., Popadic D.M., Kravic-Stevovic T.K., Zogovic N.S., Poljarevic J.M., Zivanovic Radnic T.V., Sabo T.J., Isakovic A.J., Markovic I.D., Trajkovic V.S., Misirlic-Dencic S.T.",In vitro and in vivo antimelanoma effect of ethyl ester cyclohexyl analog of ethylenediamine dipropanoic acid,2018,Melanoma Research,28,1,,8,20,0,2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042354788&doi=10.1097%2fCMR.0000000000000409&partnerID=40&md5=7f6b476be470274279727032340d7ca7,Article,Scopus
Vladimir Trajkovic,"Tomic S., Janjetovic K., Mihajlovic D., Milenkovic M., Kravic-Stevovic T., Markovic Z., Todorovic-Markovic B., Spitalsky Z., Micusik M., Vucevic D., Colic M., Trajkovic V.",Graphene quantum dots suppress proinflammatory T cell responses via autophagy-dependent induction of tolerogenic dendritic cells,2017,Biomaterials,146,NaN,,13,28,0,29,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028917901&doi=10.1016%2fj.biomaterials.2017.08.040&partnerID=40&md5=439c530fafc2e167956124f9b7e6a71f,Article,Scopus
Vladimir Trajkovic,"Pantovic A., Bosnjak M., Arsikin K., Kosic M., Mandic M., Ristic B., Tosic J., Grujicic D., Isakovic A., Micic N., Trajkovic V., Harhaji-Trajkovic L.",In vitro antiglioma action of indomethacin is mediated via AMP-activated protein kinase/mTOR complex 1 signalling pathway,2017,International Journal of Biochemistry and Cell Biology,83,NaN,,84,96,0,10,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008690027&doi=10.1016%2fj.biocel.2016.12.007&partnerID=40&md5=1c260a381ec5016b90bd4c4b433235e1,Article,Scopus
Vladimir Trajkovic,"Sumarac-Dumanovic M., Apostolovic M., Janjetovic K., Jeremic D., Popadic D., Ljubic A., Micic J., Dukanac-Stamenkovic J., Tubic A., Stevanovic D., Micic D., Trajkovic V.",Downregulation of autophagy gene expression in endometria from women with polycystic ovary syndrome,2017,Molecular and Cellular Endocrinology,440,NaN,,116,124,0,11,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85002498900&doi=10.1016%2fj.mce.2016.11.009&partnerID=40&md5=859eed059269c911f9c2942e11e62cc1,Article,Scopus
Vladimir Trajkovic,"Isakovic A.M., Dulovic M., Markovic I., Kravic-Stevovic T., Bumbasirevic V., Trajkovic V., Isakovic A.",Autophagy suppression sensitizes glioma cells to IMP dehydrogenase inhibition-induced apoptotic death,2017,Experimental Cell Research,350,1,,32,40,0,12,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006299274&doi=10.1016%2fj.yexcr.2016.11.001&partnerID=40&md5=f96582ffc5b2cf422ad7a45b624c4886,Article,Scopus
Vladimir Trajkovic,"Kosic M., Arsikin-Csordas K., Paunovic V., Firestone R.A., Ristic B., Mircic A., Petricevic S., Bosnjak M., Zogovic N., Mandic M., Bumbasirevic V., Trajkovic V., Harhaji-Trajkovic L.",Synergistic anticancer action of lysosomal membrane permeabilization and glycolysis inhibition,2016,Journal of Biological Chemistry,291,44,,22936,22948,0,6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84993967445&doi=10.1074%2fjbc.M116.752113&partnerID=40&md5=12f8292f18c1fe515626bee5307b2a2d,Article,Scopus
Vladimir Trajkovic,"Stankovic M.S., Janjetovic K., Velimirovic M., Milenkovic M., Stojkovic T., Puskas N., Zaletel I., de Luka S.R., Jankovic S., Stefanovic S., Japundzic-Zigon N., Petronijevic N.D., Trajkovic V., Trbovich A.M.","Effects of IL-33/ST2 pathway in acute inflammation on tissue damage, Antioxidative parameters, Magnesium concentration and cytokines profile",2016,Experimental and Molecular Pathology,101,1,,31,37,0,4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975091272&doi=10.1016%2fj.yexmp.2016.05.012&partnerID=40&md5=3c841af4fddbc48ba4138ae6de446ea9,Article,Scopus
Vladimir Trajkovic,"Simovic Markovic B., Nikolic A., Gazdic M., Bojic S., Vucicevic L., Kosic M., Mitrovic S., Milosavljevic M., Besra G., Trajkovic V., Arsenijevic N., Lukic M.L., Volarevic V.",Galectin-3 plays an important pro-inflammatory role in the induction phase of acute colitis by promoting activation of NLRP3 inflammasome and production of IL-1β in macrophages,2016,Journal of Crohn's and Colitis,10,5,,593,606,0,34,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982223827&doi=10.1093%2fecco-jcc%2fjjw013&partnerID=40&md5=2d9c80dfee18cb6b8f009710f0bc7dad,Article,Scopus
Vladimir Trajkovic,"Jevtic G., Nikolic T., Mircic A., Stojkovic T., Velimirovic M., Trajkovic V., Markovic I., Trbovich A.M., Radonjic N.V., Petronijevic N.D.","Mitochondrial impairment, apoptosis and autophagy in a rat brain as immediate and long-term effects of perinatal phencyclidine treatment - influence of restraint stress",2016,Progress in Neuro-Psychopharmacology and Biological Psychiatry,66,NaN,,87,96,0,18,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949309353&doi=10.1016%2fj.pnpbp.2015.11.014&partnerID=40&md5=a66193c72d31fac3e742a6bfcf5852c0,Article,Scopus
Vladimir Trajkovic,"Paunovic V., Ristic B., Markovic Z., Todorovic-Markovic B., Kosic M., Prekodravac J., Kravic-Stevovic T., Martinovic T., Micusik M., Spitalsky Z., Trajkovic V., Harhaji-Trajkovic L.",c-Jun N-terminal kinase-dependent apoptotic photocytotoxicity of solvent exchange-prepared curcumin nanoparticles,2016,Biomedical Microdevices,18,2,37,0,0,0,5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964241091&doi=10.1007%2fs10544-016-0062-2&partnerID=40&md5=00113acdeadbfe7fdbaa3d5f2cd4875d,Article,Scopus
