Author,Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,Link,Document Type,Source
Slobodanka Djukic,"Opavski N., Spuran M., Djukic S., Mijac V., Ranin L.",Comparison of three diagnostic methods to confirm Helicobacter pylori infection,2007,Srpski arhiv za celokupno lekarstvo,135,2-Jan,,26,30,0,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250621788&doi=10.2298%2fSARH0702026O&partnerID=40&md5=a4d8f8a84dd7c8a8a284663ad3477c32,Article,Scopus
Slobodanka Djukic,"Stepanovic S., Vukovic D., Hola V., Di Bonaventura G., Djukic S., Cirkovic I., Ruzicka F.",Quantification of biofilm in microtiter plates: Overview of testing conditions and practical recommendations for assessment of biofilm production by staphylococci,2007,APMIS,115,8,,891,899,0,612,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547916480&doi=10.1111%2fj.1600-0463.2007.apm_630.x&partnerID=40&md5=e79aaffcc766a192a1c854585ad2e363,Article,Scopus
Slobodanka Djukic,"Ranin L., Opavski N., Djukic S., Mijac V.",Epidemiology of diseases caused by Streptococcus pyogenes in Serbia during a nine-year period (1991-1999),2004,"Indian Journal of Medical Research, Supplement",119,MAY,,155,159,0,5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-3442902223&partnerID=40&md5=2e06d5867fc0af108caa4146c6316b82,Article,Scopus
Slobodanka Djukic,"Stepanovic S., Djukic V., Djordjevic V., Djukic S.",Influence of the incubation atmosphere on the production of biofilm by staphylococci,2003,Clinical Microbiology and Infection,9,9,,955,958,0,28,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0141886165&doi=10.1046%2fj.1469-0691.2003.00676.x&partnerID=40&md5=5db54c76ddf56ae58f4210b0cb3d094d,Article,Scopus
Slobodanka Djukic,"Stepanovic S., Djukic N., Opavski N., Djukic S.",Significance of inoculum size in biofilm formation by staphylococci,2003,New Microbiologica,26,1,,129,132,0,4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037271691&partnerID=40&md5=a954e6a50071de4122502d9f46583f70,Article,Scopus
Slobodanka Djukic,"Stepanovic S., Djukic S., Veljkovic M., Arsic B., Garalejic E., Ranin L.",Antimicrobial activity of human follicular fluids,2003,Gynecologic and Obstetric Investigation,56,3,,173,178,0,4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0242288480&doi=10.1159%2f000074103&partnerID=40&md5=57a616a9e3fa041b90f1120f33365e88,Article,Scopus
Slobodanka Djukic,"Opavski N., Djukic S., Mijac V., Ranin L.",Transfer of Streptococcus pneumonia genetic material by the process of transformation [Prenos genetskog materijala bakterije Streptococcus pneumoniae procesom transformacija.],2002,Srpski arhiv za celokupno lekarstvo,130,4-Mar,,110,114,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036490760&doi=10.2298%2fSARH0204110O&partnerID=40&md5=3d9067d7c43976892afcddfd178eef14,Article,Scopus
Slobodanka Djukic,"Stepanovic S., Dakic I., Djukic S., Lozuk B., Svabic-Vlahovic M.",Surgical wound infection associated with staphylococcus sciuri,2002,Scandinavian Journal of Infectious Diseases,34,9,,685,686,0,29,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036382231&doi=10.1080%2f00365540110076949a&partnerID=40&md5=b3b8776f2e516d423090bca2606357ad,Article,Scopus
Slobodanka Djukic,"Djukic S., Vivoda M., Arsic B., Garalejic E., Opavski N., Mijac V., Ranin L.",Is extrauterine pregnancy a complication of chlamydial infection? [Da li je vanmatericna trudnoca moguca komplikacija hlamidijske infekcije?],2002,Srpski arhiv za celokupno lekarstvo,130,12-Nov,,420,424,0,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0038343310&partnerID=40&md5=4c7829ec184a9234c1d5eb85397d1fea,Review,Scopus
Slobodanka Djukic,"Stepanovic S., Djukic S., Vukovic D., Mitrovic S., Babic D.",Ground red hot pepper agar in the isolation of yeasts of Candida spp.,1998,Journal of Medical Microbiology,47,11,,1027,1030,0,2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031771072&partnerID=40&md5=97456c011ef6484c42dde2e897fe3da2,Article,Scopus
Slobodanka Djukic,"Djukic S., Nedeljkovic M., Pervulov M., Ljubic A., Radunovic N., Lazarevic B.",Intra-amniotic chlamydia trachomatis infection?,1996,Gynecologic and Obstetric Investigation,42,2,,109,112,0,5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029794260&doi=10.1159%2f000291911&partnerID=40&md5=229b711dd9845047e788e43f6278f7b6,Article,Scopus
Slobodanka Djukic,"Djukic S., Nedeljkovic M., Pervulov M., Bojic V., Ljubic A., Radunovic N., Lazarevic B.",Chlamydia trachomatis infection in newborn infants [Infekcija novoredjenceta uzrocnikom Chlamydia trachomatis.],1995,Srpski arhiv za celokupno lekarstvo,123,10-Sep,,244,246,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-38449112591&partnerID=40&md5=d47c03280a953e3906a134ab09485066,Article,Scopus
Slobodanka Djukic,"Djukic S., Milisavljevic V., Nedeljkovic M.",Mycoplasmas and AIDS [Mikoplazme i ejds (AIDS).],1995,Srpski arhiv za celokupno lekarstvo,123,6-May,,153,156,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-38449108744&partnerID=40&md5=6f4d0afba9b5a82291dd3591d9e1972b,Review,Scopus
Slobodanka Djukic,"Nedeljkovic M., Djukic S.",Ofloxacin: Therapeutic Results in Chlamydia trachomatis Genital Infection,1995,Drugs,49,2,,390,390,0,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029116214&doi=10.2165%2f00003495-199500492-00108&partnerID=40&md5=54daaefc62c2710514add6bec3d167cd,Article,Scopus
Slobodanka Djukic,"Nedeljkovic M., Djukic S., Svabic M., Kovacev V., Bojovic S., Stepanovic S.",The role of Ureaplasma urealyticum and Mycoplasma hominis in infertility,1992,International Journal of Feto-Maternal Medicine,5,3,,169,172,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026968904&partnerID=40&md5=79bb07531bc56ea8575ef22b808ae8f0,Article,Scopus
Maja Cupic,"Lukic R., Cupic M., Gajovic N., Jurisevic M., Mijailovic Z., Davidovic B., Kujundzic B., Joksimovic B., Arsenijevic N., Jovanovic I.",Increased systemic sST2 in patients with end stage renal disease contributes to milder liver damage during HCV infection,2020,Journal of infection in developing countries,14,5,,519,526,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086355288&doi=10.3855%2fjidc.11741&partnerID=40&md5=5aa376f7feac17318198341fa5b8e55e,Article,Scopus
Maja Cupic,"Lazarevic I., Banko A., Miljanovic D., Cupic M.",Immune-escape hepatitis B virus mutations associated with viral reactivation upon immunosuppression,2019,Viruses,11,9,778,0,0,0,7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071650152&doi=10.3390%2fv11090778&partnerID=40&md5=6e7863ba3334b6faf83cb731f332d586,Review,Scopus
Maja Cupic,"Banko A.V., Lazarevic I.B., Karalic D.Z., Djukic V.B., Cupic M.D., Stevanovic G., Jovanovic T.P.",The sequence analysis of Epstein–Barr virus EBNA1 gene: could viral screening markers for nasopharyngeal carcinoma be identified?,2019,Medical Microbiology and Immunology,208,1,,81,88,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053546911&doi=10.1007%2fs00430-018-0561-2&partnerID=40&md5=4adab209af2215478db4d5f5342887bf,Article,Scopus
Maja Cupic,"Tasic D., Lazarevic I., Knezevic A., Tasic L., Pikula A., Perisic Z., Jovanovic T., Cupic M.",The impact of environmental and behavioural cofactors on the development of cervical disorders in HR-HPV-infected women in Serbia,2018,Epidemiology and Infection,146,13,,1714,1723,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048783676&doi=10.1017%2fS0950268818001668&partnerID=40&md5=d1f114e9d831bd53c8c9b4b211ffe131,Article,Scopus
Maja Cupic,"Karalic D., Lazarevic I., Banko A., Cupic M., Jevtovic D., Jovanovic T.",Analysis of variability of urinary excreted JC virus strains in patients infected with HIV and healthy donors,2018,Journal of NeuroVirology,24,3,,305,313,0,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038105155&doi=10.1007%2fs13365-017-0608-y&partnerID=40&md5=0a4a6f2447385a0802518dddcf38ba58,Article,Scopus
Maja Cupic,"Banko A., Lazarevic I., Stevanovic G., Cirkovic A., Karalic D., Cupic M., Banko B., Milovanovic J., Jovanovic T.",Analysis of the variability of Epstein-Barr virus genes in infectious mononucleosis: Investigation of the potential correlation with biochemical parameters of hepatic involvement,2016,Journal of Medical Biochemistry,35,3,,337,346,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978790874&doi=10.1515%2fjomb-2015-0021&partnerID=40&md5=4fca057a2fe667ea9f251007ef1b9c3f,Article,Scopus
Maja Cupic,"Karalic D., Lazarevic I., Banko A., Cupic M., Jevtovic D., Jovanovic T.",Molecular characterization of BK virus in patients infected with human immunodeficiency virus,2016,Medical Microbiology and Immunology,205,2,,185,193,0,2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961161202&doi=10.1007%2fs00430-015-0439-5&partnerID=40&md5=048b3909178bc315d1e19a48a504b92a,Article,Scopus
Maja Cupic,"Banko A.V., Lazarevic I.B., Folic M.M., Djukic V.B., Cirkovic A.M., Karalic D.Z., Cupic M.D., Jovanovic T.P.",Characterization of the variability of Epstein-Barr virus genes in nasopharyngeal biopsies: Potential predictors for carcinoma progression,2016,PLoS ONE,11,4,e0153498,0,0,0,13,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963811265&doi=10.1371%2fjournal.pone.0153498&partnerID=40&md5=84f32108e6afb4d839a4c819ea0a13d9,Article,Scopus
Maja Cupic,"Karalic D., Lazarevic I., Knezevic A., Cupic M., Jevtovic D., Jovanovic T.",Distribution of JC virus genotypes among serbian patients infected with HIV and in healthy donors,2014,Journal of Medical Virology,86,3,,411,418,0,5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891923393&doi=10.1002%2fjmv.23796&partnerID=40&md5=f1c783f08814d40c2e2026adf9e81a4b,Article,Scopus
Maja Cupic,"Karalic D., Lazarevic I., Cupic M., Jevtovic D.J., Jovanovic T.",Prevalence of JC and BK polyomavirus excretion in the urine of HIV-infected patients from Serbia,2014,Archives of Biological Sciences,66,2,,599,604,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904023711&doi=10.2298%2fABS1402599K&partnerID=40&md5=033ed1d3fd6284ca5e8ebc12fa716f8f,Article,Scopus
Maja Cupic,"Banko A., Lazarevic I., Folic M., Cupic M., Jovanovic T.",Prevalence of Epstein Barr virus in biopsy specimens of nasopharyngeal carcinoma from Serbian patients,2014,Archives of Biological Sciences,66,2,,537,544,0,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903936709&doi=10.2298%2fABS1402537B&partnerID=40&md5=b03787987590d5e4bb3f18daf3cfe80a,Article,Scopus
Maja Cupic,"Cupic M., Pravica V., Lazarevic I., Banko A., Karalic D., Tasic D., Jovanovic T.",The role of single nucleotide polymorphisms of cytokine genes in viral infections,2014,Archives of Biological Sciences,66,2,,585,590,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903957670&doi=10.2298%2fABS1402585C&partnerID=40&md5=8952d078499908403c2cc09d17c33d5d,Article,Scopus
Maja Cupic,"Lazarevic I., Cupic M., Banko A., Karalic D., Delic D., Svirtlih N., Simonovic J., Jovanovic T.",Prevalence and mutational patterns of lamivudine-resistant HBV strains in chronically infected Serbian patients,2014,Archives of Biological Sciences,66,2,,591,598,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904016749&doi=10.2298%2fABS1402591L&partnerID=40&md5=e49a73abff736ed7a33db6a2fd56221e,Article,Scopus
Maja Cupic,"Spasojevic-Dimitrijeva B., Peco-Antic A., Paripovic D., Kruscic D., Krstic Z., Cupic M., Cvetkovic M., Milosevski-Lomic G., Kostic M.",Post-transplant lymphoproliferative disorder - Case reports of three children with kidney transplant,2014,Srpski Arhiv za Celokupno Lekarstvo,142,2-Jan,,83,88,0,3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940349225&doi=10.2298%2fSARH1402083S&partnerID=40&md5=2f14ec156677a1791efc102249543831,Article,Scopus
Maja Cupic,"Pasic S., Cupic M., Jovanovic T., Djukic S., Kavaric M., Lazarevic I.",Nijmegen breakage syndrome and chronic polyarthritis,2013,Italian Journal of Pediatrics,39,1,59,0,0,0,4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883872046&doi=10.1186%2f1824-7288-39-59&partnerID=40&md5=62f689f214da77f55bb455267ab91974,Article,Scopus
Maja Cupic,"Lazarevic I., Djordjevic J., Cupic M., Karalic D., Delic D., Svirtlih N., Simonovic J., Svorcan P., Milic N., Jovanovic T.",The influence of single and combined IL28B polymorphisms on response to treatment of chronic hepatitis C,2013,Journal of Clinical Virology,58,1,,254,257,0,7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881547613&doi=10.1016%2fj.jcv.2013.06.014&partnerID=40&md5=5f229581d833d7dc1820b453dbceee21,Article,Scopus
Maja Cupic,"Pravica V., Markovic M., Cupic M., Savic E., Popadic D., Drulovic J., Mostarica-Stojkovic M.",Multiple sclerosis: Individualized disease susceptibility and therapy response,2013,Biomarkers in Medicine,7,1,,59,71,0,9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873472705&doi=10.2217%2fbmm.12.113&partnerID=40&md5=7f7f048164f40cabdebbc10730551a3f,Review,Scopus
Maja Cupic,"Colovic N., Suvajdzic N., Vidovic A., Cupic M., Milosevic B., Tomin D., Colovic M.",Varicella-Zoster virus encephalitis during standard induction chemotherapy for acute myeloid leukemia,2013,Biomedicine and Aging Pathology,3,1,,43,46,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876037444&doi=10.1016%2fj.biomag.2013.01.008&partnerID=40&md5=1c9f80ba2aa89f13a3621414e0d06ee8,Article,Scopus
Maja Cupic,"Karalic D., Lazarevic I., Cupic M., Jovanovic T.",The prevalence of human polyomaviruses in urine samples of immunocompetent individuals in the Serbian population,2012,Archives of Biological Sciences,64,4,,1383,1388,0,3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867764401&doi=10.2298%2fABS1204383K&partnerID=40&md5=2d27cc1af68c13f929fc5816c2b1b31e,Article,Scopus
Maja Cupic,"Lazarevic I., Cupic M., Delic D., Stojkovic-Svirtlih N., Simonovic J., Banko A., Jovanovic T.",Complete genome sequences and phylogenetic analysis of hepatitis B virus isolates from Serbia,2012,Archives of Biological Sciences,64,4,,1319,1326,0,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867802844&doi=10.2298%2fABS1204319L&partnerID=40&md5=60b270c54dfe4b77cbe924c047dcd550,Article,Scopus
Maja Cupic,"Cupic M., Lazarevic I., Pravica V., Banko A., Karalic D., Naumovic R., Kravljaca M., Jovanovic T.",The prevalence of the most important viral infections in renal transplant recipients in Serbia,2012,Archives of Biological Sciences,64,4,,1285,1296,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867790172&doi=10.2298%2fABS1204285C&partnerID=40&md5=16b5fe8a37d98e8a51f2eb2f90e350e8,Article,Scopus
Maja Cupic,"Pasic S., Cupic M., Lazarevic I.",HHV-8-related hemophagocytic lymphohistiocytosis in a boy with XLP phenotype,2012,Journal of Pediatric Hematology/Oncology,34,6,,467,471,0,6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864373662&doi=10.1097%2fMPH.0b013e3182375372&partnerID=40&md5=20aa8b902989764be3464965fb924513,Article,Scopus
Maja Cupic,"Banko A., Lazarevic I., Cupic M., Stevanovic G., Boricic I., Jovanovic T.",Carboxy-terminal sequence variation of LMP1 gene in Epstein-Barr-virus-associated mononucleosis and tumors from Serbian patients,2012,Journal of Medical Virology,84,4,,632,642,0,11,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856816773&doi=10.1002%2fjmv.23217&partnerID=40&md5=b97d5eff058a3d63106f9057fc4e7551,Article,Scopus
Maja Cupic,"Lazarevic I., Cupic M., Delic D., Svirtlih N.S., Simonovic J., Jovanovic T.",Prevalence of hepatitis B virus MHR mutations and their correlation with genotypes and antiviral therapy in chronically infected patients in Serbia,2010,Journal of Medical Virology,82,7,,1160,1167,0,27,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954407542&doi=10.1002%2fjmv.21810&partnerID=40&md5=eb72268cd3c281bb4226510f0651c0d3,Article,Scopus
Maja Cupic,"Banko A.V., Lazarevic I.B., Cupic M.D., Knezevic A.M., Stevanovic G.D., Krejovic-Trivic S.B., Jovanovic T.P.",Correlation between results of PCR and specific serological tests in diagnosis of Epstein-Barr virus in patients with mononucleosis syndrome,2009,Acta chirurgica Iugoslavica,56,3,,71,76,0,2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77950377381&doi=10.2298%2fACI0903071B&partnerID=40&md5=01cca8d6357706b08b9831009c0b8330,Article,Scopus
Maja Cupic,"Lazarevic I., Cupic M., Delic D., Svirtlih N.S., Simonovic J., Jovanovic T.","Distribution of HBV genotypes, subgenotypes and HBsAg subtypes among chronically infected patients in Serbia",2007,Archives of Virology,152,11,,2017,2025,0,28,https://www.scopus.com/inward/record.uri?eid=2-s2.0-36148932192&doi=10.1007%2fs00705-007-1031-0&partnerID=40&md5=a775ffcab19585946006f6d79ecdbf6b,Article,Scopus
Maja Cupic,"Cupic M., Lazarevic I., Knezevic A., Stanojevic M.",Conventional and molecular methods in diagnosis and monitoring of viral infection,2007,Srpski arhiv za celokupno lekarstvo,135,10-Sep,,589,593,0,2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-38849156917&partnerID=40&md5=c7b25d38b2b2bbda68d85b34e076ea9d,Review,Scopus
Maja Cupic,"Lazarevic I., Stanojevic M., Cupic M., Jovanovic T.",The role of PCR in detection of cytomegalovirus in blood and urine of transplanted patients,2006,Acta chirurgica Iugoslavica,53,1,,19,22,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750578006&doi=10.2298%2fACI0601019L&partnerID=40&md5=77c059cb80ec425973db8d6f67e9104e,Article,Scopus
Maja Cupic,"Cupic M., Lazarevic I., Kuljic-Kapulica N.",Oncogenic viruses and their role in tumour formation,2005,Srpski arhiv za celokupno lekarstvo,133,8-Jul,,384,387,0,3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646844607&doi=10.2298%2fSARH0508384C&partnerID=40&md5=6a03124838873cb0a6a9a3857d1372fe,Review,Scopus
Maja Cupic,"Knezevic A., Stepanovic S., Cupic M., Jevtovic D., Ranin J., Jovanovic T.",Reduced quantity and hydrogen-peroxide production of vaginal lactobacilli in HIV positive women,2005,Biomedicine and Pharmacotherapy,59,9,,521,523,0,7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-27844574314&doi=10.1016%2fj.biopha.2005.06.010&partnerID=40&md5=d3aa291c55c29ff88631c6c9bd775462,Article,Scopus
Maja Cupic,"Stepanovic S., Vukovic D., Trajkovic V., Samardzic T., Cupic M., Svabic-Vlahovic M.",Possible virulence factors of Staphylococcus sciuri,2001,FEMS Microbiology Letters,199,1,,47,53,0,22,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035872903&doi=10.1016%2fS0378-1097%2801%2900150-1&partnerID=40&md5=f765b1deeaf447e1cf2df7e8ac448eca,Article,Scopus
Natasa Vuckovic-Opavski,"Ranin L., Vuckovic-Opavski N., Berger-Jekic O.",Streptococcus pneumoniae and beta-lactam antibiotic agents [Streptococcus pneumoniae i beta-laktaminski antibiotiski lekovi.],1996,Srpski arhiv za celokupno lekarstvo,124,2-Jan,,18,23,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029678187&partnerID=40&md5=9014d77dddc375d6ecae442c56e85bf3,Article,Scopus
Natasa Vuckovic-Opavski,"Ranin L., Vuckovic-Opavski N., Berger-Jekic O.",Is penicillin still the drug of choice in the treatment of diseases caused by beta-hemolytic streptococci? [Da li je penicilin jos lek izbora u lecenju oboljenja izazvanih beta-hemolytickim streptokokama?],1993,Srpski arhiv za celokupno lekarstvo,121,12-Aug,,133,136,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027652417&partnerID=40&md5=b6ca929be40f9d1988aac176dfe14f7e,Article,Scopus
Aleksandar Dzamic,"Calovski I.C., Barac A., Golubovic Z., Karamarkovic A., Mitrovic S., Milicevic M., Cvetkovic M., Dzamic A.M.","Case-series study of hepatic echinococcal cysts in Serbia: Viability of scolices, seropositivity and epidemiological characteristics",2018,Journal of Helminthology,92,2,,161,167,0,4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019025321&doi=10.1017%2fS0022149X17000372&partnerID=40&md5=0d46d26a4362de4a960ee3ffc5457f37,Article,Scopus
Aleksandar Dzamic,"Dubljanin E., Dzamic A., Vujcic I., Grujicic S.S., Arsenijevic V.A., Mitrovic S., Calovski I.C.",Epidemiology of onychomycosis in Serbia: a laboratory-based survey and risk factor identification,2017,Mycoses,60,1,,25,32,0,11,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994472464&doi=10.1111%2fmyc.12537&partnerID=40&md5=a4a54e069779678e5401fd9ac4ef03e9,Article,Scopus
Aleksandar Dzamic,"Pavlovic M., Dakic Z., Milosevic B., Korac M., Brmbolic B., Dzamic A.",Human case of fasciolosis in Serbia treated with triclabendazole [Humana fascioloza u Srbiji lecena triklabendazolom],2014,Vojnosanitetski Pregled,71,2,,202,206,0,4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893833083&doi=10.2298%2fVSP1402202P&partnerID=40&md5=75c86a1a45a5b7f4079f43244e4d0d35,Article,Scopus
Aleksandar Dzamic,"Dubljanin E., Dzamic, Mitrovic S., Arsenijevic V.A., Calovski I.C.","Onychomycosis: Clinical findings, etiological agents and evaluation of laboratory methods",2014,Archives of Biological Sciences,66,2,,587,594,0,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987618994&doi=10.2298%2fABS1402587D&partnerID=40&md5=70285c443cfcd10fa21da0a7ba95c630,Article,Scopus
Aleksandar Dzamic,"Dubljanin E., Dzamic A.M., Mitrovic S., Arsenijevic V.A., Calovski I.C.","Onychomycosis: Clinical findings, etiological agents and evaluation of laboratory methods",2014,Archives of Biological Sciences,66,2,,577,584,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903993505&doi=10.2298%2fABS1402577D&partnerID=40&md5=4ccf4d83d5b50dd699bc9a015c0e0c94,Article,Scopus
Aleksandar Dzamic,"Calovski I.C., Jekic A., Stevanovic O., Dubljanin E., Kulisic Z., Dzamic A.M.","Anti-toxocara antibodies in patients with suspected visceral larva migrans and evaluation of environmental risk of human infection in Belgrade, Serbia",2014,Archives of Biological Sciences,66,2,,545,551,0,5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903958291&doi=10.2298%2fABS1402545C&partnerID=40&md5=b9ee3023be1ca4dcb804ea8b81715bfd,Article,Scopus
Aleksandar Dzamic,"Dubljanin E., Calovski I.C., Vujcic I., Dzamic A., Arendrup M.C., Petersen R.F., Jensen R.H.",Clinical evaluation of a T. rubrum-specific polymerase chain reaction and pandermatophyte polymerase chain reaction in the diagnosis of suspected onychomycosis in 183 Serbian patients,2014,British Journal of Dermatology,171,6,,1593,1595,0,6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919458935&doi=10.1111%2fbjd.13168&partnerID=40&md5=e25fb10aaf854d2428d2e27d6476dd7d,Letter,Scopus
Aleksandar Dzamic,"Kalezic T., Stojkovic M., Vukovic I., Spasic R., Andjelkovic M., Stanojlovic S., Bozic M., Dzamic A.",Human external ophthalmomyiasis caused by Lucilia sericata Meigen (Diptera: Calliphoridae) - A green bottle fly,2014,Journal of Infection in Developing Countries,8,7,,925,928,0,3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904388565&doi=10.3855%2fjidc.4552&partnerID=40&md5=b010b27cce5f1774ff77c9e16efcd955,Article,Scopus
Aleksandar Dzamic,"Ratkov E., Vidovic A., Minic P., Janic D., Sipetic-Grujicic S., Dzamic A., Arsic-Arsenijevic V.",[Detection of laboratory biomarkes in haematological and pulmonology patients at high risk for aspergillosis].,2012,Srpski arhiv za celokupno lekarstvo,140,6-May,,290,298,0,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865158509&doi=10.2298%2fSARH1206290R&partnerID=40&md5=25542170702abac8225ea907b13e6bc2,Article,Scopus
Aleksandar Dzamic,"Valentina A.A., Ljubica P., Dzamic A., Ivana C., Aleksandra B., Ihan A.",A murine model for study of anticryptococcal activity mediated by cytotoxic immune cells - Role in immunization and human vaccine strategies,2011,Acta Veterinaria,61,3-Feb,,109,118,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960015034&doi=10.2298%2fAVB1103109A&partnerID=40&md5=a3e297ce38c509373093cdfc60179936,Article,Scopus
Aleksandar Dzamic,"Arsic-Arsenijevic V., Brankovic M., Colovic I., Dzamic A., Mitrovic S., Ratkov E.",Antimycotics Susceptibility Testing of Dermatophytes,2010,Srpski Arhiv za Celokupno Lekarstvo,138,8-Jul,,518,525,0,2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77958120286&doi=10.2298%2fSARH1008518A&partnerID=40&md5=377c6790e620b77f250150d3a169a91c,Article,Scopus
Aleksandar Dzamic,"Mitrovic S.M., Dzamic A.M., Arsic-Arsenijevic V.S., Radonjic I.V., Kranjcic-Zec I.F.","Antifungal drug resistance: mechanisms of resistance, freqeuncy, prevention and control of resistance",2007,Srpski arhiv za celokupno lekarstvo,135,8-Jul,,486,494,0,2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-35748979748&partnerID=40&md5=5f2a871ae8169ef0ceebc79a839c4ae0,Review,Scopus
Aleksandar Dzamic,"Radonjic I.V., Dzamic A.M., Arsic-Arsenijevic V.S., Djukic S.V., Mitrovic S.M.",IgG serum antibody responses in suspected liver cystic echinococcosis patients,2007,Srpski arhiv za celokupno lekarstvo,135,6-May,,306,309,0,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548057065&doi=10.2298%2fSARH0706306R&partnerID=40&md5=b98262bca97316c9ad28873e4fb1257b,Article,Scopus
Aleksandar Dzamic,"Radonjic I.V., Dzamic A.M., Mitrovic S.M., Arsic Arsenijevic V.S., Popadic D.M., Kranjcic Zec I.F.","Diagnosis of Trichomonas vaginalis infection: The sensitivities and specificities of microscopy, culture and PCR assay",2006,European Journal of Obstetrics and Gynecology and Reproductive Biology,126,1,,116,120,0,63,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646170447&doi=10.1016%2fj.ejogrb.2005.07.033&partnerID=40&md5=23eea7d0ffe7933ec2d65d7b525f6d22,Article,Scopus
Aleksandar Dzamic,"Arsic-Arsenijevic V., Dzamic A., Dzamic Z., Milobratovic D., Tomic D.",Fatal Strongyloides stercoralis infection in a young woman with lupus glomerulonephritis,2005,Journal of Nephrology,18,6,,787,790,0,20,https://www.scopus.com/inward/record.uri?eid=2-s2.0-30644460212&partnerID=40&md5=a7b45339c275f22c6a42659059f2bbb8,Article,Scopus
Aleksandar Dzamic,"Mitrovic S., Kranjcic-Zec I., Arsic-Arsenijevic V., Dzamic A., Radonjic I.",Human babesiosis--recent discoveries [Humana babezioza--nova saznanja.],2004,Medicinski pregled,57,8-Jul,,349,353,0,4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-16644385495&doi=10.2298%2fMPNS0408349M&partnerID=40&md5=f762f21a11cb85a891eae52c54647160,Review,Scopus
